Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Product,Category,Quantity,Unit_Price,Sales_Amount,Payment_Mode,Order_Status
ORD00400,2025-04-25,CUST0090,Rohit,Jaipur,Rajasthan,Power Bank,Accessories,3,1534.11,4602.33,Debit Card,Delivered
ORD00401,2025-10-21,CUST0201,Aditya,Pune,Maharashtra,Tablet,Electronics,1,16206.47,16206.47,UPI,Returned
ORD00402,2025-04-24,CUST0290,Sita,Chennai,Tamil Nadu,Desk,Furniture,1,12741.14,12741.14,Net Banking,Cancelled
ORD00403,2025-03-27,CUST0046,Amit,Chennai,Tamil Nadu,Keyboard,Accessories,2,1705.68,3411.36,Net Banking,Delivered
ORD00404,2025-05-12,CUST0056,Ravi,Bangalore,Karnataka,Smartwatch,Accessories,1,5193.18,5193.18,UPI,Delivered
ORD00405,2025-09-10,CUST0194,Pooja,Kolkata,West Bengal,Monitor,Electronics,2,15313.49,30626.98,Cash on Delivery,Delivered
ORD00406,2025-11-30,CUST0116,Anjali,Kolkata,West Bengal,Mobile Phone,Electronics,3,23270.41,69811.23,Net Banking,Cancelled
ORD00407,2025-02-07,CUST0176,Anjali,Hyderabad,Telangana,Laptop,Electronics,1,53005.89,53005.89,Net Banking,Delivered
ORD00408,2025-06-23,CUST0248,Ravi,Chennai,Tamil Nadu,Power Bank,Accessories,1,1632.55,1632.55,Net Banking,Delivered
ORD00409,2025-06-19,CUST0106,Rahul,Chennai,Tamil Nadu,Desk,Furniture,3,11177.05,33531.15,Net Banking,Delivered
ORD00410,2025-05-25,CUST0153,Neha,Jaipur,Rajasthan,Power Bank,Accessories,4,1512.04,6048.16,UPI,Returned
ORD00411,2025-01-28,CUST0185,Ravi,Bangalore,Karnataka,Mouse,Accessories,2,961.17,1922.34,Net Banking,Delivered
ORD00412,2025-04-13,CUST0050,Ravi,Hyderabad,Telangana,Smartwatch,Accessories,3,5125.09,15375.27,Credit Card,Delivered
ORD00413,2025-06-07,CUST0204,Kavya,Chennai,Tamil Nadu,Backpack,Lifestyle,1,1649.5,1649.5,Net Banking,Delivered
ORD00414,2025-07-15,CUST0190,Anjali,Pune,Maharashtra,Mobile Phone,Electronics,2,21505.12,43010.24,Net Banking,Delivered
ORD00415,2025-10-16,CUST0032,Kiran,Bangalore,Karnataka,Smartwatch,Accessories,1,4763.4,4763.4,UPI,Delivered
ORD00416,2025-04-27,CUST0284,Priya,Hyderabad,Telangana,Backpack,Lifestyle,1,1814.92,1814.92,Net Banking,Cancelled
ORD00417,2025-10-21,CUST0121,Kavya,Jaipur,Rajasthan,Mouse,Accessories,4,933.67,3734.68,Debit Card,Delivered
ORD00418,2025-10-20,CUST0265,Aditya,Hyderabad,Telangana,Mouse,Accessories,3,938.58,2815.74,Cash on Delivery,Cancelled
ORD00419,2025-04-19,CUST0099,Kiran,Chennai,Tamil Nadu,Mobile Phone,Electronics,4,21775.77,87103.08,UPI,Delivered
ORD00420,2025-03-17,CUST0133,Amit,Kolkata,West Bengal,Mobile Phone,Electronics,5,21715.73,108578.65,UPI,Returned
ORD00421,2025-09-24,CUST0235,Ravi,Hyderabad,Telangana,Mouse,Accessories,2,909.37,1818.74,Cash on Delivery,Delivered
ORD00422,2025-03-17,CUST0291,Aditya,Kochi,Kerala,Office Chair,Furniture,2,8302.53,16605.06,Cash on Delivery,Delivered
ORD00423,2025-10-02,CUST0177,Divya,Hyderabad,Telangana,Mobile Phone,Electronics,2,20244.36,40488.72,Debit Card,Delivered
ORD00424,2025-03-30,CUST0142,Rohit,Kolkata,West Bengal,Backpack,Lifestyle,1,1839.23,1839.23,Credit Card,Delivered
ORD00425,2025-06-19,CUST0122,Priya,Kochi,Kerala,Desk,Furniture,2,11764.13,23528.26,Net Banking,Delivered
ORD00426,2025-06-09,CUST0144,Kavya,Pune,Maharashtra,Keyboard,Accessories,1,1914.26,1914.26,UPI,Delivered
ORD00427,2025-05-18,CUST0214,Swathi,Mumbai,Maharashtra,Tablet,Electronics,1,18877.41,18877.41,UPI,Delivered
ORD00428,2025-09-06,CUST0265,Pooja,Mumbai,Maharashtra,Monitor,Electronics,1,14907.11,14907.11,UPI,Returned
ORD00429,2025-03-11,CUST0269,Aditya,Jaipur,Rajasthan,Tablet,Electronics,1,18754.45,18754.45,UPI,Delivered
ORD00430,2025-05-08,CUST0017,Nikhil,Chennai,Tamil Nadu,Headphones,Accessories,3,2350.36,7051.08,UPI,Delivered
ORD00431,2025-09-16,CUST0204,Sita,Delhi,Delhi,Power Bank,Accessories,1,1460.51,1460.51,UPI,Delivered
ORD00432,2025-10-28,CUST0283,Pooja,Mumbai,Maharashtra,Keyboard,Accessories,1,1780.6,1780.6,Debit Card,Delivered
ORD00433,2025-01-15,CUST0198,Priya,Chennai,Tamil Nadu,Smartwatch,Accessories,2,5188.85,10377.7,Credit Card,Delivered
ORD00434,2025-04-16,CUST0138,Divya,Kochi,Kerala,Headphones,Accessories,3,2573.69,7721.07,Cash on Delivery,Returned
ORD00435,2025-03-30,CUST0005,Neha,Bangalore,Karnataka,Backpack,Lifestyle,1,1948.15,1948.15,Debit Card,Returned
ORD00436,2025-08-05,CUST0193,Pooja,Kochi,Kerala,Smartwatch,Accessories,2,5209.37,10418.74,Net Banking,Delivered
ORD00437,2025-07-23,CUST0300,Sita,Pune,Maharashtra,Headphones,Accessories,1,2588.6,2588.6,UPI,Cancelled
ORD00438,2025-11-28,CUST0145,Sneha,Jaipur,Rajasthan,Backpack,Lifestyle,4,1922.18,7688.72,UPI,Cancelled
ORD00439,2025-05-22,CUST0134,Sneha,Ahmedabad,Gujarat,Mobile Phone,Electronics,1,21016.53,21016.53,Credit Card,Delivered
ORD00440,2025-07-26,CUST0164,Kiran,Chennai,Tamil Nadu,Office Chair,Furniture,2,9719.44,19438.88,UPI,Cancelled
ORD00441,2025-01-19,CUST0299,Aditya,Ahmedabad,Gujarat,Smartwatch,Accessories,1,4918.57,4918.57,Credit Card,Delivered
ORD00442,2025-09-01,CUST0184,Suresh,Delhi,Delhi,Power Bank,Accessories,2,1555.9,3111.8,Debit Card,Returned
ORD00443,2025-08-30,CUST0066,Vijay,Chennai,Tamil Nadu,Backpack,Lifestyle,3,1685.21,5055.63,Cash on Delivery,Delivered
ORD00444,2025-07-01,CUST0115,Sneha,Chennai,Tamil Nadu,Backpack,Lifestyle,3,1855.6,5566.8,Net Banking,Delivered
ORD00445,2025-08-29,CUST0028,Aditya,Delhi,Delhi,Keyboard,Accessories,1,1725.86,1725.86,Cash on Delivery,Delivered
ORD00446,2025-12-15,CUST0196,Suresh,Kochi,Kerala,Mobile Phone,Electronics,1,20655.99,20655.99,Debit Card,Delivered
ORD00447,2025-06-25,CUST0210,Aditya,Kolkata,West Bengal,Laptop,Electronics,3,51158.56,153475.68,Net Banking,Delivered
ORD00448,2025-09-07,CUST0171,Anjali,Chennai,Tamil Nadu,Keyboard,Accessories,3,1684.93,5054.79,Debit Card,Delivered
ORD00449,2025-10-23,CUST0082,Kavya,Bangalore,Karnataka,Laptop,Electronics,1,51803.21,51803.21,UPI,Delivered
ORD00450,2025-09-02,CUST0197,Ravi,Chennai,Tamil Nadu,Desk,Furniture,1,11830.58,11830.58,UPI,Delivered
ORD00451,2025-09-29,CUST0098,Ravi,Jaipur,Rajasthan,Headphones,Accessories,2,2725.03,5450.06,UPI,Delivered
ORD00452,2025-02-22,CUST0197,Suresh,Mumbai,Maharashtra,Headphones,Accessories,2,2422.17,4844.34,Cash on Delivery,Delivered
ORD00453,2025-08-22,CUST0267,Swathi,Pune,Maharashtra,Tablet,Electronics,1,16364.59,16364.59,Cash on Delivery,Delivered
ORD00454,2025-09-08,CUST0184,Rahul,Delhi,Delhi,Mouse,Accessories,3,989.19,2967.57,Credit Card,Delivered
ORD00455,2025-04-19,CUST0012,Aditya,Kolkata,West Bengal,Laptop,Electronics,1,57498.86,57498.86,Cash on Delivery,Delivered
ORD00456,2025-07-12,CUST0131,Meena,Chennai,Tamil Nadu,Mobile Phone,Electronics,1,22662.38,22662.38,Cash on Delivery,Delivered
ORD00457,2025-01-11,CUST0025,Sita,Bangalore,Karnataka,Desk,Furniture,5,12388.73,61943.65,Net Banking,Returned
ORD00458,2025-03-20,CUST0106,Ravi,Ahmedabad,Gujarat,Mouse,Accessories,1,855.49,855.49,Debit Card,Returned
ORD00459,2025-11-07,CUST0071,Divya,Kolkata,West Bengal,Backpack,Lifestyle,1,1807.31,1807.31,UPI,Cancelled
ORD00460,2025-09-12,CUST0102,Swathi,Jaipur,Rajasthan,Power Bank,Accessories,2,1434.81,2869.62,Credit Card,Delivered
ORD00461,2025-06-01,CUST0083,Priya,Pune,Maharashtra,Office Chair,Furniture,4,8744.26,34977.04,Cash on Delivery,Delivered
ORD00462,2025-01-02,CUST0007,Arun,Ahmedabad,Gujarat,Headphones,Accessories,2,2490.33,4980.66,UPI,Delivered
ORD00463,2025-02-08,CUST0052,Vijay,Kochi,Kerala,Backpack,Lifestyle,1,1961.8,1961.8,Credit Card,Cancelled
ORD00464,2025-01-21,CUST0149,Pooja,Ahmedabad,Gujarat,Smartwatch,Accessories,1,4550.08,4550.08,Debit Card,Delivered
ORD00465,2025-01-05,CUST0071,Anjali,Kolkata,West Bengal,Power Bank,Accessories,1,1605.37,1605.37,Debit Card,Delivered
ORD00466,2025-02-17,CUST0191,Amit,Delhi,Delhi,Monitor,Electronics,4,13351.27,53405.08,Credit Card,Returned
ORD00467,2025-12-20,CUST0245,Divya,Hyderabad,Telangana,Mouse,Accessories,1,892.18,892.18,Credit Card,Delivered
ORD00468,2025-02-23,CUST0214,Aditya,Hyderabad,Telangana,Tablet,Electronics,2,16411.13,32822.26,Net Banking,Delivered
ORD00469,2025-11-10,CUST0015,Kiran,Kochi,Kerala,Backpack,Lifestyle,1,1840.08,1840.08,Net Banking,Delivered
ORD00470,2025-05-14,CUST0161,Ravi,Ahmedabad,Gujarat,Mobile Phone,Electronics,3,21739.03,65217.09,Cash on Delivery,Delivered
ORD00471,2025-06-23,CUST0266,Suresh,Kochi,Kerala,Power Bank,Accessories,2,1643.37,3286.74,Cash on Delivery,Returned
ORD00472,2025-12-06,CUST0198,Kiran,Hyderabad,Telangana,Mouse,Accessories,2,854.74,1709.48,Cash on Delivery,Delivered
ORD00473,2025-08-29,CUST0254,Anjali,Kochi,Kerala,Laptop,Electronics,1,59778.09,59778.09,UPI,Cancelled
ORD00474,2025-09-17,CUST0115,Meena,Ahmedabad,Gujarat,Keyboard,Accessories,1,1969.25,1969.25,Net Banking,Delivered
ORD00475,2025-08-18,CUST0046,Kavya,Kolkata,West Bengal,Headphones,Accessories,1,2472.09,2472.09,Net Banking,Cancelled
ORD00476,2025-02-22,CUST0207,Divya,Delhi,Delhi,Mobile Phone,Electronics,5,23079.05,115395.25,UPI,Delivered
ORD00477,2025-11-13,CUST0156,Suresh,Jaipur,Rajasthan,Office Chair,Furniture,1,8263.61,8263.61,Cash on Delivery,Cancelled
ORD00478,2025-01-28,CUST0115,Nikhil,Mumbai,Maharashtra,Backpack,Lifestyle,2,1962.13,3924.26,Debit Card,Delivered
ORD00479,2025-08-20,CUST0059,Sita,Jaipur,Rajasthan,Desk,Furniture,2,12519.98,25039.96,Credit Card,Delivered
ORD00480,2025-10-08,CUST0268,Pooja,Bangalore,Karnataka,Keyboard,Accessories,1,1848.12,1848.12,UPI,Delivered
ORD00481,2025-07-29,CUST0055,Vijay,Bangalore,Karnataka,Tablet,Electronics,1,19158.62,19158.62,Cash on Delivery,Returned
ORD00482,2025-08-23,CUST0098,Amit,Mumbai,Maharashtra,Headphones,Accessories,1,2676.1,2676.1,UPI,Delivered
ORD00483,2025-03-05,CUST0231,Nikhil,Kolkata,West Bengal,Laptop,Electronics,4,58712.13,234848.52,Cash on Delivery,Cancelled
ORD00484,2025-01-25,CUST0284,Divya,Jaipur,Rajasthan,Tablet,Electronics,4,16215.62,64862.48,Cash on Delivery,Returned
ORD00485,2025-10-24,CUST0089,Kiran,Ahmedabad,Gujarat,Office Chair,Furniture,2,9738.33,19476.66,UPI,Returned
ORD00486,2025-07-16,CUST0215,Swathi,Kolkata,West Bengal,Backpack,Lifestyle,2,1937.77,3875.54,Credit Card,Cancelled
ORD00487,2025-03-10,CUST0071,Divya,Pune,Maharashtra,Mouse,Accessories,4,984.69,3938.76,Cash on Delivery,Delivered
ORD00488,2025-12-31,CUST0284,Rahul,Jaipur,Rajasthan,Smartwatch,Accessories,3,5047.81,15143.43,Credit Card,Delivered
ORD00489,2025-03-09,CUST0092,Suresh,Mumbai,Maharashtra,Desk,Furniture,2,12447.87,24895.74,Cash on Delivery,Returned
ORD00490,2025-10-26,CUST0293,Divya,Delhi,Delhi,Power Bank,Accessories,1,1455.67,1455.67,Cash on Delivery,Delivered
ORD00491,2025-07-15,CUST0075,Priya,Pune,Maharashtra,Mouse,Accessories,3,904.09,2712.27,UPI,Delivered
ORD00492,2025-12-16,CUST0129,Kiran,Mumbai,Maharashtra,Smartwatch,Accessories,2,4660.94,9321.88,UPI,Delivered
ORD00493,2025-02-22,CUST0288,Neha,Pune,Maharashtra,Headphones,Accessories,2,2266.15,4532.3,Cash on Delivery,Delivered
ORD00494,2025-05-28,CUST0025,Rohit,Kolkata,West Bengal,Headphones,Accessories,1,2648.42,2648.42,Net Banking,Returned
ORD00495,2025-05-09,CUST0104,Swathi,Kolkata,West Bengal,Backpack,Lifestyle,1,1818.76,1818.76,Net Banking,Delivered
ORD00496,2025-10-07,CUST0101,Rahul,Mumbai,Maharashtra,Backpack,Lifestyle,2,1853.15,3706.3,Debit Card,Cancelled
ORD00497,2025-09-21,CUST0062,Rohit,Ahmedabad,Gujarat,Tablet,Electronics,5,16468.09,82340.45,UPI,Delivered
ORD00498,2025-05-11,CUST0003,Amit,Kolkata,West Bengal,Smartwatch,Accessories,2,4630.07,9260.14,Net Banking,Cancelled
ORD00499,2025-11-17,CUST0155,Kavya,Chennai,Tamil Nadu,Laptop,Electronics,1,53048.93,53048.93,Cash on Delivery,Delivered
ORD00500,2025-04-23,CUST0095,Suresh,Jaipur,Rajasthan,Keyboard,Accessories,1,1874.77,1874.77,UPI,Cancelled
ORD00501,2025-06-28,CUST0114,Rahul,Jaipur,Rajasthan,Tablet,Electronics,1,18133.33,18133.33,Debit Card,Delivered
ORD00502,2025-09-29,CUST0244,Meena,Delhi,Delhi,Keyboard,Accessories,1,1962.11,1962.11,UPI,Cancelled
ORD00503,2025-11-11,CUST0125,Priya,Hyderabad,Telangana,Backpack,Lifestyle,1,1706.53,1706.53,Debit Card,Returned
ORD00504,2025-01-13,CUST0265,Pooja,Kolkata,West Bengal,Mobile Phone,Electronics,1,22177.04,22177.04,Cash on Delivery,Delivered
ORD00505,2025-04-09,CUST0165,Suresh,Jaipur,Rajasthan,Monitor,Electronics,1,13430.02,13430.02,UPI,Returned
ORD00506,2025-01-04,CUST0034,Rahul,Hyderabad,Telangana,Tablet,Electronics,4,18983.95,75935.8,Credit Card,Cancelled
ORD00507,2025-08-11,CUST0037,Kiran,Kolkata,West Bengal,Mobile Phone,Electronics,1,23446.49,23446.49,UPI,Returned
ORD00508,2025-04-02,CUST0129,Meena,Ahmedabad,Gujarat,Power Bank,Accessories,1,1376.26,1376.26,UPI,Delivered
ORD00509,2025-11-19,CUST0208,Divya,Kochi,Kerala,Headphones,Accessories,3,2453.82,7361.46,Debit Card,Delivered
ORD00510,2025-11-13,CUST0033,Aditya,Bangalore,Karnataka,Mouse,Accessories,2,906.27,1812.54,UPI,Returned
ORD00511,2025-06-04,CUST0045,Sneha,Hyderabad,Telangana,Keyboard,Accessories,4,1658.21,6632.84,Net Banking,Returned
ORD00512,2025-10-01,CUST0113,Kiran,Kolkata,West Bengal,Mouse,Accessories,3,815.55,2446.65,Net Banking,Delivered
ORD00513,2025-11-28,CUST0192,Ravi,Jaipur,Rajasthan,Smartwatch,Accessories,4,4644.08,18576.32,Cash on Delivery,Returned
ORD00514,2025-07-21,CUST0276,Meena,Jaipur,Rajasthan,Tablet,Electronics,1,16218.11,16218.11,UPI,Cancelled
ORD00515,2025-04-19,CUST0212,Suresh,Pune,Maharashtra,Headphones,Accessories,2,2701.77,5403.54,Credit Card,Delivered
ORD00516,2025-02-28,CUST0093,Aditya,Chennai,Tamil Nadu,Tablet,Electronics,1,19205.09,19205.09,UPI,Delivered
ORD00517,2025-02-04,CUST0129,Sita,Jaipur,Rajasthan,Monitor,Electronics,2,12804.8,25609.6,Credit Card,Returned
ORD00518,2025-12-02,CUST0121,Sita,Kochi,Kerala,Monitor,Electronics,4,13599.99,54399.96,Debit Card,Returned
ORD00519,2025-06-18,CUST0157,Aditya,Kochi,Kerala,Mobile Phone,Electronics,3,21198.26,63594.78,Credit Card,Delivered
ORD00520,2025-03-28,CUST0003,Amit,Kochi,Kerala,Desk,Furniture,1,11559.2,11559.2,Credit Card,Delivered
ORD00521,2025-03-10,CUST0170,Kavya,Mumbai,Maharashtra,Power Bank,Accessories,2,1480.84,2961.68,Net Banking,Delivered
ORD00522,2025-03-31,CUST0042,Vijay,Ahmedabad,Gujarat,Keyboard,Accessories,2,1795.31,3590.62,Credit Card,Delivered
ORD00523,2025-02-08,CUST0010,Suresh,Jaipur,Rajasthan,Headphones,Accessories,1,2693.17,2693.17,UPI,Delivered
ORD00524,2025-10-10,CUST0134,Meena,Kochi,Kerala,Desk,Furniture,1,12216.09,12216.09,Cash on Delivery,Delivered
ORD00525,2025-10-29,CUST0149,Kiran,Ahmedabad,Gujarat,Backpack,Lifestyle,2,1751.69,3503.38,Net Banking,Delivered
ORD00526,2025-12-06,CUST0123,Swathi,Jaipur,Rajasthan,Office Chair,Furniture,1,8754.96,8754.96,Credit Card,Delivered
ORD00527,2025-12-04,CUST0075,Kavya,Jaipur,Rajasthan,Tablet,Electronics,1,16844.92,16844.92,Debit Card,Cancelled
ORD00528,2025-07-09,CUST0120,Priya,Bangalore,Karnataka,Headphones,Accessories,2,2365.87,4731.74,Credit Card,Delivered
ORD00529,2025-01-21,CUST0166,Sita,Jaipur,Rajasthan,Keyboard,Accessories,1,1950.44,1950.44,Cash on Delivery,Delivered
ORD00530,2025-07-12,CUST0194,Pooja,Pune,Maharashtra,Power Bank,Accessories,1,1513.31,1513.31,Cash on Delivery,Delivered
ORD00531,2025-09-22,CUST0208,Pooja,Hyderabad,Telangana,Office Chair,Furniture,1,9850.81,9850.81,Debit Card,Delivered
ORD00532,2025-08-14,CUST0085,Neha,Ahmedabad,Gujarat,Monitor,Electronics,3,12618.47,37855.41,UPI,Delivered
ORD00533,2025-07-05,CUST0061,Neha,Jaipur,Rajasthan,Backpack,Lifestyle,1,1674.09,1674.09,Net Banking,Delivered
ORD00534,2025-04-18,CUST0083,Divya,Delhi,Delhi,Power Bank,Accessories,1,1552.57,1552.57,UPI,Delivered
ORD00535,2025-11-19,CUST0263,Priya,Mumbai,Maharashtra,Laptop,Electronics,1,56015.82,56015.82,Cash on Delivery,Delivered
ORD00536,2025-07-27,CUST0289,Ravi,Chennai,Tamil Nadu,Laptop,Electronics,1,59646.92,59646.92,Debit Card,Cancelled
ORD00537,2025-03-29,CUST0113,Divya,Hyderabad,Telangana,Headphones,Accessories,1,2746.39,2746.39,Cash on Delivery,Delivered
ORD00538,2025-09-19,CUST0136,Anjali,Chennai,Tamil Nadu,Desk,Furniture,3,11236.52,33709.56,Debit Card,Returned
ORD00539,2025-03-09,CUST0056,Ravi,Ahmedabad,Gujarat,Desk,Furniture,2,11351.55,22703.1,Credit Card,Delivered
ORD00540,2025-02-19,CUST0091,Kavya,Jaipur,Rajasthan,Office Chair,Furniture,2,9587.73,19175.46,Cash on Delivery,Cancelled
ORD00541,2025-02-17,CUST0247,Kiran,Kochi,Kerala,Laptop,Electronics,3,55345.73,166037.19,Cash on Delivery,Delivered
ORD00542,2025-08-09,CUST0268,Divya,Jaipur,Rajasthan,Laptop,Electronics,3,58023.57,174070.71,Debit Card,Returned
ORD00543,2025-07-15,CUST0180,Aditya,Bangalore,Karnataka,Power Bank,Accessories,1,1418.85,1418.85,Cash on Delivery,Delivered
ORD00544,2025-02-12,CUST0146,Swathi,Hyderabad,Telangana,Mouse,Accessories,1,895.89,895.89,Cash on Delivery,Delivered
ORD00545,2025-10-23,CUST0268,Sita,Kolkata,West Bengal,Smartwatch,Accessories,1,5209.15,5209.15,Cash on Delivery,Delivered
ORD00546,2025-07-29,CUST0186,Sita,Bangalore,Karnataka,Mouse,Accessories,2,933.8,1867.6,Credit Card,Delivered
ORD00547,2025-08-05,CUST0290,Pooja,Kolkata,West Bengal,Backpack,Lifestyle,2,1714.07,3428.14,Cash on Delivery,Cancelled
ORD00548,2025-10-13,CUST0248,Anjali,Pune,Maharashtra,Backpack,Lifestyle,1,1693.33,1693.33,Debit Card,Cancelled
ORD00549,2025-06-26,CUST0204,Kiran,Jaipur,Rajasthan,Office Chair,Furniture,1,9879.31,9879.31,UPI,Cancelled
ORD00550,2025-04-20,CUST0261,Rohit,Mumbai,Maharashtra,Monitor,Electronics,2,15257.89,30515.78,Debit Card,Delivered
ORD00551,2025-07-19,CUST0003,Arun,Jaipur,Rajasthan,Desk,Furniture,2,12496.3,24992.6,Credit Card,Delivered
ORD00552,2025-07-09,CUST0041,Swathi,Ahmedabad,Gujarat,Desk,Furniture,1,10953.79,10953.79,UPI,Delivered
ORD00553,2025-11-02,CUST0030,Anjali,Kolkata,West Bengal,Mouse,Accessories,2,903.78,1807.56,Net Banking,Returned
ORD00554,2025-05-27,CUST0100,Priya,Ahmedabad,Gujarat,Laptop,Electronics,1,56725.73,56725.73,Cash on Delivery,Cancelled
ORD00555,2025-01-19,CUST0185,Neha,Jaipur,Rajasthan,Office Chair,Furniture,2,9207.34,18414.68,UPI,Returned
ORD00556,2025-12-09,CUST0203,Rohit,Chennai,Tamil Nadu,Mobile Phone,Electronics,5,23230.56,116152.8,Cash on Delivery,Delivered
ORD00557,2025-10-09,CUST0146,Meena,Mumbai,Maharashtra,Office Chair,Furniture,1,9366.52,9366.52,Cash on Delivery,Delivered
ORD00558,2025-04-10,CUST0233,Rohit,Delhi,Delhi,Keyboard,Accessories,4,1719.54,6878.16,Cash on Delivery,Cancelled
ORD00559,2025-02-07,CUST0258,Sneha,Bangalore,Karnataka,Smartwatch,Accessories,1,5006.24,5006.24,Debit Card,Cancelled
ORD00560,2025-05-09,CUST0227,Rohit,Hyderabad,Telangana,Office Chair,Furniture,4,9677.0,38708.0,Cash on Delivery,Cancelled
ORD00561,2025-12-15,CUST0236,Aditya,Ahmedabad,Gujarat,Headphones,Accessories,2,2730.62,5461.24,UPI,Delivered
ORD00562,2025-12-13,CUST0118,Amit,Ahmedabad,Gujarat,Mobile Phone,Electronics,1,21483.76,21483.76,Net Banking,Delivered
ORD00563,2025-05-08,CUST0148,Arun,Delhi,Delhi,Office Chair,Furniture,1,9361.47,9361.47,Net Banking,Delivered
ORD00564,2025-07-01,CUST0112,Aditya,Delhi,Delhi,Mobile Phone,Electronics,2,20585.34,41170.68,Debit Card,Delivered
ORD00565,2025-04-13,CUST0121,Neha,Chennai,Tamil Nadu,Power Bank,Accessories,2,1622.98,3245.96,Debit Card,Delivered
ORD00566,2025-07-02,CUST0080,Sita,Mumbai,Maharashtra,Headphones,Accessories,1,2374.85,2374.85,UPI,Cancelled
ORD00567,2025-10-05,CUST0022,Kavya,Hyderabad,Telangana,Backpack,Lifestyle,4,1797.36,7189.44,Debit Card,Delivered
ORD00568,2025-05-21,CUST0252,Anjali,Kochi,Kerala,Keyboard,Accessories,1,1974.73,1974.73,Cash on Delivery,Cancelled
ORD00569,2025-09-27,CUST0217,Kavya,Pune,Maharashtra,Mouse,Accessories,1,913.8,913.8,Cash on Delivery,Delivered
ORD00570,2025-08-23,CUST0062,Suresh,Bangalore,Karnataka,Office Chair,Furniture,1,9648.72,9648.72,Net Banking,Delivered
ORD00571,2025-10-25,CUST0052,Amit,Delhi,Delhi,Power Bank,Accessories,1,1552.23,1552.23,Debit Card,Delivered
ORD00572,2025-08-30,CUST0176,Pooja,Kochi,Kerala,Smartwatch,Accessories,1,4762.85,4762.85,Credit Card,Delivered
ORD00573,2025-07-06,CUST0206,Vijay,Ahmedabad,Gujarat,Mouse,Accessories,1,936.13,936.13,Net Banking,Delivered
ORD00574,2025-02-21,CUST0139,Neha,Chennai,Tamil Nadu,Desk,Furniture,1,12182.14,12182.14,Cash on Delivery,Delivered
ORD00575,2025-03-18,CUST0243,Ravi,Kolkata,West Bengal,Mouse,Accessories,1,954.01,954.01,Credit Card,Returned
ORD00576,2025-09-22,CUST0274,Amit,Kolkata,West Bengal,Monitor,Electronics,1,15101.16,15101.16,Net Banking,Returned
ORD00577,2025-02-20,CUST0084,Priya,Pune,Maharashtra,Smartwatch,Accessories,2,5067.83,10135.66,Credit Card,Delivered
ORD00578,2025-06-21,CUST0134,Pooja,Pune,Maharashtra,Monitor,Electronics,3,12869.65,38608.95,Debit Card,Returned
ORD00579,2025-07-30,CUST0063,Pooja,Jaipur,Rajasthan,Office Chair,Furniture,4,8563.89,34255.56,Cash on Delivery,Delivered
ORD00580,2025-05-26,CUST0182,Amit,Mumbai,Maharashtra,Desk,Furniture,2,12357.91,24715.82,Cash on Delivery,Delivered
ORD00581,2025-05-27,CUST0238,Kiran,Ahmedabad,Gujarat,Power Bank,Accessories,1,1373.52,1373.52,Credit Card,Cancelled
ORD00582,2025-02-10,CUST0083,Amit,Delhi,Delhi,Mouse,Accessories,2,912.89,1825.78,Credit Card,Delivered
ORD00583,2025-11-27,CUST0203,Vijay,Delhi,Delhi,Keyboard,Accessories,2,1875.76,3751.52,Net Banking,Cancelled
ORD00584,2025-03-27,CUST0095,Ravi,Delhi,Delhi,Power Bank,Accessories,2,1639.66,3279.32,Credit Card,Delivered
ORD00585,2025-02-10,CUST0108,Anjali,Mumbai,Maharashtra,Backpack,Lifestyle,1,1887.8,1887.8,Net Banking,Returned
ORD00586,2025-01-28,CUST0014,Rohit,Hyderabad,Telangana,Mobile Phone,Electronics,1,23666.24,23666.24,Cash on Delivery,Cancelled
ORD00587,2025-07-19,CUST0159,Neha,Hyderabad,Telangana,Mobile Phone,Electronics,1,20483.21,20483.21,Credit Card,Returned
ORD00588,2025-01-15,CUST0018,Pooja,Pune,Maharashtra,Monitor,Electronics,2,12967.58,25935.16,Debit Card,Delivered
ORD00589,2025-10-08,CUST0228,Kiran,Ahmedabad,Gujarat,Monitor,Electronics,4,14113.64,56454.56,Cash on Delivery,Delivered
ORD00590,2025-10-16,CUST0223,Suresh,Chennai,Tamil Nadu,Desk,Furniture,2,12314.51,24629.02,Cash on Delivery,Returned
ORD00591,2025-08-15,CUST0158,Pooja,Pune,Maharashtra,Keyboard,Accessories,1,1701.77,1701.77,Net Banking,Delivered
ORD00592,2025-06-26,CUST0147,Kavya,Pune,Maharashtra,Tablet,Electronics,1,16200.33,16200.33,Cash on Delivery,Delivered
ORD00593,2025-06-03,CUST0005,Divya,Bangalore,Karnataka,Power Bank,Accessories,4,1634.09,6536.36,Debit Card,Delivered
ORD00594,2025-07-30,CUST0288,Divya,Kochi,Kerala,Headphones,Accessories,2,2524.11,5048.22,Net Banking,Delivered
ORD00595,2025-04-23,CUST0135,Arun,Mumbai,Maharashtra,Tablet,Electronics,2,18525.57,37051.14,Net Banking,Delivered
ORD00596,2025-12-17,CUST0140,Sneha,Mumbai,Maharashtra,Office Chair,Furniture,2,9737.92,19475.84,Cash on Delivery,Returned
ORD00597,2025-05-29,CUST0057,Nikhil,Pune,Maharashtra,Mouse,Accessories,1,822.32,822.32,Cash on Delivery,Delivered
ORD00598,2025-01-10,CUST0078,Priya,Ahmedabad,Gujarat,Smartwatch,Accessories,2,4992.0,9984.0,Cash on Delivery,Delivered
